user_id,product_id,date,actual,pred,split,trial
1,196,2018-07-15,0.0,0.10282395,train,1
1,10258,2018-07-15,0.0,0.11986882,train,1
1,10326,2018-07-15,0.0,0.0015116042,train,1
1,12427,2018-07-15,0.0,0.080758065,train,1
1,13032,2018-07-15,0.0,0.03291928,train,1
1,13176,2018-07-15,0.0,0.0036376505,train,1
1,17122,2018-07-15,0.0,0.0012151437,train,1
1,25133,2018-07-15,0.0,0.0804427,train,1
1,35951,2018-07-15,0.0,0.04558247,train,1
1,38928,2018-07-15,0.0,0.031644516,train,1
1,39657,2018-07-15,0.0,0.043918863,train,1
1,41787,2018-07-15,0.0,0.0012560878,train,1
1,46149,2018-07-15,0.0,0.016923154,train,1
1,49235,2018-07-15,0.0,0.0035347806,train,1
2,79,2018-07-15,0.0,0.37115896,train,1
2,1559,2018-07-15,0.0,0.014763267,train,1
2,2002,2018-07-15,0.0,0.0017753679,train,1
2,2573,2018-07-15,0.0,0.0009271831,train,1
2,3151,2018-07-15,0.0,0.0035255535,train,1
2,4071,2018-07-15,0.0,0.002944723,train,1
2,5450,2018-07-15,0.0,0.0005576385,train,1
2,5869,2018-07-15,0.0,0.21159764,train,1
2,7781,2018-07-15,0.0,0.0015651807,train,1
2,8296,2018-07-15,0.0,0.0017253391,train,1
2,9124,2018-07-15,0.0,0.00045194887,train,1
2,10305,2018-07-15,0.0,0.0015623041,train,1
2,12000,2018-07-15,0.0,0.00084401155,train,1
2,12258,2018-07-15,0.0,0.0022207987,train,1
2,13351,2018-07-15,0.0,0.0041830204,train,1
2,13742,2018-07-15,0.0,0.001237434,train,1
2,15841,2018-07-15,0.0,0.0010270679,train,1
2,16521,2018-07-15,0.0,0.2187931,train,1
2,16589,2018-07-15,0.0,0.014537812,train,1
2,17872,2018-07-15,0.0,0.0005374057,train,1
2,18523,2018-07-15,0.0,0.0057548224,train,1
2,18961,2018-07-15,0.0,0.0008685274,train,1
2,19051,2018-07-15,0.0,0.0026822125,train,1
2,19057,2018-07-15,0.0,0.17739947,train,1
2,19156,2018-07-15,0.0,0.016700692,train,1
2,19240,2018-07-15,0.0,0.0029819568,train,1
2,21227,2018-07-15,0.0,0.0022849513,train,1
2,21376,2018-07-15,0.0,0.00082405325,train,1
2,21709,2018-07-15,0.0,0.0027979426,train,1
2,22124,2018-07-15,0.0,0.0110412,train,1
2,22474,2018-07-15,0.0,0.0032113362,train,1
2,22559,2018-07-15,0.0,0.00041728833,train,1
2,22963,2018-07-15,0.0,0.0055583846,train,1
2,24852,2018-07-15,0.0,0.0031309729,train,1
2,24990,2018-07-15,0.0,0.004117669,train,1
2,27737,2018-07-15,0.0,0.0002981841,train,1
2,30908,2018-07-15,0.0,0.37029573,train,1
2,32139,2018-07-15,0.0,0.0026492756,train,1
2,32792,2018-07-15,0.0,0.01442002,train,1
2,33754,2018-07-15,0.0,0.020707944,train,1
2,33957,2018-07-15,0.0,0.00056660833,train,1
2,36287,2018-07-15,0.0,0.0029417942,train,1
2,36735,2018-07-15,0.0,0.0052222875,train,1
2,39877,2018-07-15,0.0,0.28330112,train,1
2,42342,2018-07-15,0.0,0.21689384,train,1
2,42356,2018-07-15,0.0,0.0012432021,train,1
2,44303,2018-07-15,0.0,0.17961323,train,1
2,45613,2018-07-15,0.0,0.0003063257,train,1
2,45948,2018-07-15,0.0,0.32322392,train,1
2,47209,2018-07-15,0.0,0.046473123,train,1
2,47792,2018-07-15,0.0,0.0013821581,train,1
2,48099,2018-07-15,0.0,0.00042729362,train,1
2,49273,2018-07-15,0.0,0.0003898632,train,1
3,1005,2018-07-15,0.0,0.00084645394,train,1
3,16797,2018-07-15,0.0,0.0005065369,train,1
3,17668,2018-07-15,0.0,0.0024662416,train,1
3,18599,2018-07-15,0.0,0.0036697693,train,1
3,21903,2018-07-15,0.0,0.008171843,train,1
3,23650,2018-07-15,0.0,0.0016727988,train,1
3,24810,2018-07-15,0.0,0.0015820821,train,1
3,32402,2018-07-15,0.0,0.0013602704,train,1
3,39190,2018-07-15,0.0,0.041332457,train,1
3,43961,2018-07-15,0.0,0.001178475,train,1
3,47766,2018-07-15,0.0,0.009333026,train,1
3,48523,2018-07-15,0.0,0.00055815215,train,1
7,4920,2018-07-15,0.0,0.2515631,train,1
7,4945,2018-07-15,1.0,0.26602218,train,1
7,8277,2018-07-15,0.0,0.12802868,train,1
7,8518,2018-07-15,1.0,0.16817959,train,1
7,10504,2018-07-15,0.0,0.018084042,train,1
7,10895,2018-07-15,0.0,0.0073787956,train,1
7,11520,2018-07-15,0.0,0.31780323,train,1
7,12196,2018-07-15,0.0,0.010056246,train,1
7,13176,2018-07-15,0.0,0.011234921,train,1
7,13198,2018-07-15,0.0,0.19460554,train,1
7,15592,2018-07-15,0.0,0.0053453012,train,1
7,17638,2018-07-15,0.0,0.34257236,train,1
7,18382,2018-07-15,0.0,0.008372861,train,1
7,18880,2018-07-15,1.0,0.11506778,train,1
7,21137,2018-07-15,0.0,0.042725164,train,1
7,21298,2018-07-15,0.0,0.0058620945,train,1
7,22000,2018-07-15,1.0,0.051819663,train,1
7,22742,2018-07-15,0.0,0.006802101,train,1
7,23516,2018-07-15,1.0,0.18029332,train,1
7,23712,2018-07-15,0.0,0.0075115305,train,1
7,25199,2018-07-15,0.0,0.007666872,train,1
7,26209,2018-07-15,1.0,0.16917104,train,1
7,27156,2018-07-15,1.0,0.175002,train,1
7,27344,2018-07-15,0.0,0.1832204,train,1
7,29602,2018-07-15,0.0,0.0073089926,train,1
7,29894,2018-07-15,1.0,0.16082473,train,1
7,29993,2018-07-15,0.0,0.0041887765,train,1
7,30391,2018-07-15,0.0,0.026390193,train,1
7,31343,2018-07-15,0.0,0.008321478,train,1
7,31683,2018-07-15,0.0,0.03292441,train,1
7,31717,2018-07-15,1.0,0.26394227,train,1
7,32177,2018-07-15,0.0,0.09649085,train,1
7,33740,2018-07-15,0.0,0.005060608,train,1
7,35333,2018-07-15,1.0,0.0819924,train,1
7,37602,2018-07-15,0.0,0.22383435,train,1
7,39121,2018-07-15,0.0,0.038261052,train,1
7,39275,2018-07-15,0.0,0.015011151,train,1
7,40852,2018-07-15,0.0,0.31253123,train,1
7,42265,2018-07-15,0.0,0.010523509,train,1
7,42803,2018-07-15,0.0,0.15516154,train,1
7,43352,2018-07-15,0.0,0.0059762867,train,1
7,43967,2018-07-15,0.0,0.0066523678,train,1
7,44661,2018-07-15,1.0,0.15386029,train,1
7,45066,2018-07-15,1.0,0.0215428,train,1
7,45537,2018-07-15,0.0,0.002304896,train,1
7,45628,2018-07-15,0.0,0.036580227,train,1
7,46969,2018-07-15,0.0,0.0059270645,train,1
7,47623,2018-07-15,1.0,0.18186325,train,1
11,4799,2018-07-15,0.0,0.00020105037,train,1
11,5989,2018-07-15,0.0,0.0005049702,train,1
11,8230,2018-07-15,0.0,0.00025886562,train,1
11,8309,2018-07-15,0.0,0.0015385624,train,1
11,13176,2018-07-15,0.0,0.00089192943,train,1
11,14947,2018-07-15,0.0,0.00064509845,train,1
11,15261,2018-07-15,0.0,0.00017733427,train,1
11,17706,2018-07-15,0.0,0.0006028771,train,1
11,17794,2018-07-15,0.0,0.00065172644,train,1
11,20383,2018-07-15,0.0,0.00025555966,train,1
11,21040,2018-07-15,0.0,0.00062513514,train,1
11,22950,2018-07-15,0.0,0.00020671001,train,1
11,24799,2018-07-15,0.0,0.00058363023,train,1
11,27959,2018-07-15,0.0,0.0006368522,train,1
11,28465,2018-07-15,0.0,0.00022206883,train,1
11,30480,2018-07-15,0.0,0.0003768106,train,1
11,30563,2018-07-15,0.0,0.0004061493,train,1
11,33021,2018-07-15,0.0,0.00039597307,train,1
11,33037,2018-07-15,0.0,0.00025354093,train,1
11,33572,2018-07-15,0.0,0.0005071556,train,1
11,34551,2018-07-15,0.0,0.00030046594,train,1
11,34658,2018-07-15,0.0,0.0002346033,train,1
11,35321,2018-07-15,0.0,0.00022828739,train,1
11,40055,2018-07-15,0.0,0.00018344929,train,1
11,40738,2018-07-15,0.0,0.00027854703,train,1
11,41319,2018-07-15,0.0,0.0002632845,train,1
11,41909,2018-07-15,0.0,0.0003052526,train,1
11,44632,2018-07-15,0.0,0.0004795614,train,1
11,48697,2018-07-15,0.0,0.00026446217,train,1
11,49374,2018-07-15,0.0,0.00046173125,train,1
12,248,2018-07-15,0.0,0.00035113166,train,1
12,7076,2018-07-15,0.0,0.0005317691,train,1
12,7120,2018-07-15,0.0,0.0014358233,train,1
12,10863,2018-07-15,0.0,0.0013814922,train,1
12,11520,2018-07-15,0.0,0.002884823,train,1
12,13176,2018-07-15,0.0,0.0024220587,train,1
12,14992,2018-07-15,0.0,0.001397424,train,1
12,16185,2018-07-15,0.0,0.0011905528,train,1
12,17794,2018-07-15,0.0,0.0007377832,train,1
12,19006,2018-07-15,0.0,0.00068930374,train,1
12,22959,2018-07-15,0.0,0.0036677297,train,1
12,24390,2018-07-15,0.0,0.00065979286,train,1
12,28134,2018-07-15,0.0,0.0013489564,train,1
12,30489,2018-07-15,0.0,0.0023497685,train,1
12,31506,2018-07-15,0.0,0.0011266823,train,1
12,34243,2018-07-15,0.0,0.0005386306,train,1
12,37687,2018-07-15,0.0,0.00042113446,train,1
12,39667,2018-07-15,0.0,0.0010709495,train,1
12,44422,2018-07-15,0.0,0.0013700422,train,1
12,47509,2018-07-15,0.0,0.00072017167,train,1
12,48364,2018-07-15,0.0,0.0018955438,train,1
12,49683,2018-07-15,0.0,0.0021526816,train,1
14,831,2018-07-15,0.0,0.0026470036,train,1
14,1261,2018-07-15,0.0,0.0011782909,train,1
14,4210,2018-07-15,0.0,0.0029731137,train,1
14,4497,2018-07-15,0.0,0.00095110823,train,1
14,5595,2018-07-15,0.0,0.0013419106,train,1
14,7239,2018-07-15,0.0,0.0017931055,train,1
14,7751,2018-07-15,0.0,0.0022861278,train,1
14,8193,2018-07-15,0.0,0.010123591,train,1
14,8744,2018-07-15,0.0,0.017772373,train,1
14,9477,2018-07-15,0.0,0.002795909,train,1
14,10549,2018-07-15,0.0,0.0076023866,train,1
14,10568,2018-07-15,0.0,0.001018746,train,1
14,11131,2018-07-15,0.0,0.0011856699,train,1
14,11348,2018-07-15,0.0,0.0007248268,train,1
14,11418,2018-07-15,0.0,0.0011723472,train,1
14,12232,2018-07-15,0.0,0.0029675472,train,1
14,12323,2018-07-15,0.0,0.0019186182,train,1
14,12432,2018-07-15,0.0,0.0016799209,train,1
14,12496,2018-07-15,0.0,0.0017420573,train,1
14,12703,2018-07-15,0.0,0.005821922,train,1
14,13145,2018-07-15,0.0,0.0021971066,train,1
14,13159,2018-07-15,0.0,0.014303371,train,1
14,13525,2018-07-15,0.0,0.0006869815,train,1
14,14613,2018-07-15,0.0,0.0022639225,train,1
14,15358,2018-07-15,0.0,0.0028665084,train,1
14,15673,2018-07-15,0.0,0.0061179893,train,1
14,16776,2018-07-15,0.0,0.0058045434,train,1
14,17556,2018-07-15,0.0,0.0022344016,train,1
14,17923,2018-07-15,0.0,0.0008740233,train,1
14,19750,2018-07-15,0.0,0.0020852874,train,1
14,23803,2018-07-15,0.0,0.012041866,train,1
14,24622,2018-07-15,0.0,0.0020749914,train,1
14,24970,2018-07-15,0.0,0.0014388196,train,1
14,25309,2018-07-15,0.0,0.0039483067,train,1
14,26209,2018-07-15,0.0,0.0021956833,train,1
14,28601,2018-07-15,0.0,0.0013336957,train,1
14,29382,2018-07-15,0.0,0.008418481,train,1
14,29509,2018-07-15,0.0,0.016624993,train,1
14,30517,2018-07-15,0.0,0.0018074138,train,1
14,31717,2018-07-15,0.0,0.009278703,train,1
14,32158,2018-07-15,0.0,0.0063104527,train,1
14,32476,2018-07-15,0.0,0.00066420133,train,1
14,33360,2018-07-15,0.0,0.0056821904,train,1
14,34229,2018-07-15,0.0,0.0025804832,train,1
14,35264,2018-07-15,0.0,0.0017261073,train,1
14,37266,2018-07-15,0.0,0.007329288,train,1
